task_id	name	status	energy_consumption	CO2e	time	cpus	powerdraw_cpu	cpu_model	cpu_usage	requested_memory
441	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (DanausPlexippus15308pep)	COMPLETED	46.56 mWh	10.76 mg	1s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.8384999999999999	100.0 GB
439	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (DanausPlexippus11255pep)	COMPLETED	148.85 mWh	34.4 mg	3s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.93	100.0 GB
442	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (DanausPlexippus5024pep)	COMPLETED	194.46 mWh	44.94 mg	4s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.9	100.0 GB
452	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (DanausPlexippus10250pep)	COMPLETED	139.79 mWh	32.31 mg	3s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.8396	100.0 GB
476	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (BombyxMori9245pep)	COMPLETED	146.34 mWh	33.82 mg	3s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.905	100.0 GB
461	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (DanausPlexippus3014pep)	COMPLETED	151.95 mWh	35.12 mg	3s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.961	100.0 GB
467	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (BombyxMori17687pep)	COMPLETED	404.21 mWh	93.42 mg	8s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.9572499999999999	100.0 GB
464	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (BombyxMori10652pep)	COMPLETED	145.66 mWh	33.67 mg	3s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.8982	100.0 GB
468	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (BombyxMori5426pep)	COMPLETED	92.27 mWh	21.33 mg	2s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.8258	100.0 GB
458	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (DanausPlexippus1004pep)	COMPLETED	95.38 mWh	22.05 mg	2s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.8724	100.0 GB
477	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (BombyxMori20099pep)	COMPLETED	278.89 mWh	64.46 mg	6s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.8361666666666666	100.0 GB
166	SANGERTOL_TREEVAL:TREEVAL:GAP_FINDER:GAP_LENGTH (ilLysCori70_1)	COMPLETED	182.47 uWh	42.17 ug	22.0ms	2	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.545	12.0 GB
168	SANGERTOL_TREEVAL:TREEVAL:GENERATE_GENOME:GET_LARGEST_SCAFF (ilLysCori70_1)	COMPLETED	114.87 uWh	26.55 ug	22.0ms	2	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.26899999999999996	12.0 GB
171	SANGERTOL_TREEVAL:TREEVAL:REPEAT_DENSITY:GNU_SORT_B (ilLysCori70_1)	COMPLETED	132.02 uWh	30.51 ug	22.0ms	2	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.33899999999999997	12.0 GB
170	SANGERTOL_TREEVAL:TREEVAL:REPEAT_DENSITY:BEDTOOLS_MAKEWINDOWS (ilLysCori70_1)	COMPLETED	0.0 pWh	0.0 pg	0.0ms	1	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.738	6.0 GB
488	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (BombyxMori11054pep)	COMPLETED	182.89 mWh	42.27 mg	4s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.8134	100.0 GB
512	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (BombyxMori23315pep)	COMPLETED	407.4 mWh	94.16 mg	8s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.9692000000000001	100.0 GB
169	SANGERTOL_TREEVAL:TREEVAL:TELO_FINDER:FIND_TELOMERE_WINDOWS (ilLysCori70_1)	COMPLETED	8.8 mWh	2.03 mg	1s	2	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.5905	12.0 GB
185	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (PlutellaXylostella4823pep)	COMPLETED	206.98 mWh	47.84 mg	4s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.99375	100.0 GB
195	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (PlutellaXylostella16280pep)	COMPLETED	532.92 mWh	123.17 mg	11s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.895	100.0 GB
217	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (PlutellaXylostella4220pep)	COMPLETED	238.6 mWh	55.15 mg	5s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.8732500000000001	100.0 GB
216	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (PlutellaXylostella2813pep)	COMPLETED	253.54 mWh	58.6 mg	5s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.9626666666666667	100.0 GB
223	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (PlutellaXylostella6230pep)	COMPLETED	184.2 mWh	42.57 mg	4s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.8232	100.0 GB
221	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (PlutellaXylostella1205pep)	COMPLETED	140.33 mWh	32.43 mg	3s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.845	100.0 GB
245	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (PlutellaXylostella21506pep)	COMPLETED	516.02 mWh	119.26 mg	11s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.849	100.0 GB
222	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (PlutellaXylostella12260pep)	COMPLETED	352.34 mWh	81.43 mg	7s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.9515	100.0 GB
249	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (PlutellaXylostella7637pep)	COMPLETED	233.65 mWh	54.0 mg	5s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.8436	100.0 GB
228	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (PlutellaXylostella14672pep)	COMPLETED	384.57 mWh	88.88 mg	8s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.88375	100.0 GB
252	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (PlutellaXylostella19496pep)	COMPLETED	520.61 mWh	120.32 mg	11s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.8615	100.0 GB
232	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (PlutellaXylostella17285pep)	COMPLETED	513.57 mWh	118.7 mg	11s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.8423333333333333	100.0 GB
229	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (PlutellaXylostella6029pep)	COMPLETED	231.88 mWh	53.59 mg	5s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.833	100.0 GB
224	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (PlutellaXylostella14873pep)	COMPLETED	143.1 mWh	33.07 mg	3s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.8726	100.0 GB
227	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (PlutellaXylostella18089pep)	COMPLETED	606.38 mWh	140.15 mg	12s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.9574	100.0 GB
233	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (PlutellaXylostella19094pep)	COMPLETED	300.46 mWh	69.44 mg	6s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.9438	100.0 GB
235	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (PlutellaXylostella7436pep)	COMPLETED	139.23 mWh	32.18 mg	3s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.834	100.0 GB
82	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:CDS_ALIGNMENTS:MINIMAP2_ALIGN (DanausPlexippus4001cds)	COMPLETED	942.92 mWh	217.93 mg	19s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.9303333333333335	100.0 GB
377	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (LeptideaSinapis18290pep)	COMPLETED	247.35 mWh	57.17 mg	5s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.9256	100.0 GB
462	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (DanausPlexippus2210pep)	COMPLETED	337.34 mWh	77.97 mg	8s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.707	100.0 GB
450	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (DanausPlexippus7838pep)	COMPLETED	142.11 mWh	32.85 mg	3s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.8627999999999999	100.0 GB
454	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (DanausPlexippus1808pep)	COMPLETED	147.4 mWh	34.07 mg	3s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.9155	100.0 GB
451	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (DanausPlexippus4019pep)	COMPLETED	144.11 mWh	33.31 mg	3s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.88275	100.0 GB
471	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (BombyxMori18692pep)	COMPLETED	737.83 mWh	170.53 mg	15s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.9172	100.0 GB
457	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (DanausPlexippus11054pep)	COMPLETED	93.65 mWh	21.64 mg	2s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.8463999999999999	100.0 GB
455	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (DanausPlexippus1205pep)	COMPLETED	93.77 mWh	21.67 mg	2s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.8482000000000001	100.0 GB
487	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (BombyxMori24923pep)	COMPLETED	453.1 mWh	104.72 mg	9s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.9518	100.0 GB
456	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (DanausPlexippus2813pep)	COMPLETED	91.05 mWh	21.04 mg	2s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.8075	100.0 GB
502	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (BombyxMori11858pep)	COMPLETED	235.96 mWh	54.53 mg	5s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.8573999999999999	100.0 GB
499	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (BombyxMori602pep)	COMPLETED	102.62 mWh	23.72 mg	2s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.98075	100.0 GB
503	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (BombyxMori21707pep)	COMPLETED	357.02 mWh	82.51 mg	7s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.9715	100.0 GB
496	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (BombyxMori24722pep)	COMPLETED	254.99 mWh	58.93 mg	5s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.9713999999999999	100.0 GB
529	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (BombyxMori4019pep)	COMPLETED	141.83 mWh	32.78 mg	3s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.86	100.0 GB
528	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (BombyxMori3617pep)	COMPLETED	194.29 mWh	44.9 mg	4s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.89875	100.0 GB
531	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (BombyxMori7637pep)	COMPLETED	136.92 mWh	31.65 mg	3s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.811	100.0 GB
538	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (BombyxMori6833pep)	COMPLETED	139.63 mWh	32.27 mg	3s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.838	100.0 GB
536	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (BombyxMori16883pep)	COMPLETED	360.64 mWh	83.35 mg	7s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.9870000000000001	100.0 GB
534	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (BombyxMori9446pep)	COMPLETED	150.91 mWh	34.88 mg	3s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.9506	100.0 GB
535	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (BombyxMori22310pep)	COMPLETED	302.63 mWh	69.94 mg	6s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.9546	100.0 GB
537	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (BombyxMori26531pep)	COMPLETED	384.99 mWh	88.98 mg	8s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.8853333333333334	100.0 GB
532	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (BombyxMori19094pep)	COMPLETED	797.77 mWh	184.38 mg	17s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.8495	100.0 GB
533	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (BombyxMori3416pep)	COMPLETED	137.1 mWh	31.69 mg	3s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.8127500000000001	100.0 GB
547	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (BombyxMori17486pep)	COMPLETED	279.62 mWh	64.63 mg	6s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.8398	100.0 GB
548	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (BombyxMori11657pep)	COMPLETED	201.64 mWh	46.6 mg	4s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.9538	100.0 GB
562	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (BombyxMori12059pep)	COMPLETED	144.52 mWh	33.4 mg	3s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.8867999999999999	100.0 GB
539	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (BombyxMori5225pep)	COMPLETED	141.25 mWh	32.65 mg	3s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.8542000000000001	100.0 GB
546	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (BombyxMori6632pep)	COMPLETED	137.69 mWh	31.82 mg	3s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.8186	100.0 GB
570	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (BombyxMori5828pep)	COMPLETED	97.43 mWh	22.52 mg	2s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.903	100.0 GB
552	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (BombyxMori5627pep)	COMPLETED	143.46 mWh	33.16 mg	3s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.8762000000000001	100.0 GB
551	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (BombyxMori27134pep)	COMPLETED	604.98 mWh	139.82 mg	13s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.8378	100.0 GB
544	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (BombyxMori23918pep)	COMPLETED	309.72 mWh	71.58 mg	6s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.99	100.0 GB
543	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (BombyxMori10451pep)	COMPLETED	199.99 mWh	46.22 mg	4s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.9414	100.0 GB
557	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (BombyxMori2009pep)	COMPLETED	198.89 mWh	45.97 mg	4s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.9332	100.0 GB
553	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (BombyxMori13868pep)	COMPLETED	192.72 mWh	44.54 mg	4s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.887	100.0 GB
554	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (BombyxMori3215pep)	COMPLETED	92.0 mWh	21.26 mg	2s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.8218	100.0 GB
556	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (BombyxMori8039pep)	COMPLETED	101.74 mWh	23.51 mg	2s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.9675	100.0 GB
579	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (BombyxMori12662pep)	COMPLETED	197.88 mWh	45.73 mg	4s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.9256	100.0 GB
555	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (BombyxMori21104pep)	COMPLETED	651.29 mWh	150.53 mg	14s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.8373333333333333	100.0 GB
558	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (BombyxMori4220pep)	COMPLETED	145.67 mWh	33.67 mg	3s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.89825	100.0 GB
586	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (BombyxMori23114pep)	COMPLETED	256.53 mWh	59.29 mg	5s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.9806	100.0 GB
559	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (BombyxMori25325pep)	COMPLETED	236.79 mWh	54.73 mg	5s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.8623999999999999	100.0 GB
506	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (BombyxMori24320pep)	COMPLETED	2.21  Wh	511.35 mg	44s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.95	100.0 GB
257	SANGERTOL_TREEVAL:TREEVAL:INSILICO_DIGEST:MAKECMAP_RENAMECMAPIDS (BSSSI)	COMPLETED	0.0 pWh	0.0 pg	0.0ms	2	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.8370000000000001	12.0 GB
145	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:GEN_ALIGNMENTS:MINIMAP2_ALIGN (DanausPlexippus4823cdna)	COMPLETED	783.48 mWh	181.08 mg	17s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.8243333333333334	100.0 GB
143	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:GEN_ALIGNMENTS:MINIMAP2_ALIGN (DanausPlexippus5225cdna)	COMPLETED	798.43 mWh	184.53 mg	17s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.8506666666666667	100.0 GB
147	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:GEN_ALIGNMENTS:MINIMAP2_ALIGN (DanausPlexippus5024cdna)	COMPLETED	817.74 mWh	189.0 mg	18s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.8046666666666666	100.0 GB
146	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:GEN_ALIGNMENTS:MINIMAP2_ALIGN (DanausPlexippus1004cdna)	COMPLETED	940.8 mWh	217.44 mg	19s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.927	100.0 GB
160	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:GEN_ALIGNMENTS:MINIMAP2_ALIGN (DanausPlexippus2210cdna)	COMPLETED	799.37 mWh	184.75 mg	17s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.8523333333333333	100.0 GB
192	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (PlutellaXylostella1406pep)	COMPLETED	141.57 mWh	32.72 mg	3s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.8573333333333333	100.0 GB
180	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (PlutellaXylostella11255pep)	COMPLETED	251.29 mWh	58.08 mg	5s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.9492	100.0 GB
187	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (PlutellaXylostella18893pep)	COMPLETED	253.99 mWh	58.7 mg	5s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.9653999999999999	100.0 GB
196	SANGERTOL_TREEVAL:TREEVAL:GENE_ALIGNMENT:PEP_ALIGNMENTS:MINIPROT_ALIGN (PlutellaXylostella22109pep)	COMPLETED	249.05 mWh	57.56 mg	5s	6	12.0	Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz	0.9358	100.0 GB
